entropy,MI,std,spatial_freq,SSIM_mri,SSIM_partner,edge_preservation,method,pairing,pair
3.1627010175571915,2.4104580624573693,0.23452182114124298,0.12500351667404175,0.9209959303637616,0.7615973251783298,0.6199207901954651,densefuse_norm,mri_pet,glioma_mri_pet_039.png
3.0347572874571993,1.8916926338750737,0.2004757523536682,0.14267607033252716,0.9173626247080839,0.7234319576557697,0.5816823244094849,dwt,mri_pet,glioma_mri_pet_039.png
2.9792938749958817,2.318417887443798,0.27195534110069275,0.1581571400165558,0.9545440075643035,0.7161539916454313,0.766292154788971,laplacian,mri_pet,glioma_mri_pet_039.png
3.01355124672165,2.6774726261364363,0.18360304832458496,0.08104453235864639,0.8957267546075061,0.7636400977162907,0.4353722333908081,averaging,mri_pet,glioma_mri_pet_040.png
3.033090478738805,2.502918663039721,0.18308483064174652,0.08046882599592209,0.8951779624272957,0.7637198123549039,0.43273860216140747,densefuse,mri_pet,glioma_mri_pet_040.png
3.156662504988324,2.4368040240635462,0.23322051763534546,0.12440676987171173,0.9233018739988701,0.7601395993965755,0.6159751415252686,densefuse_norm,mri_pet,glioma_mri_pet_040.png
3.029144246683103,1.9255111621639975,0.2017742395401001,0.14261512458324432,0.9205796107971347,0.7218778542961358,0.5832360982894897,dwt,mri_pet,glioma_mri_pet_040.png
3.003710561312162,2.346896189907716,0.27076995372772217,0.15779030323028564,0.9572672689669496,0.7150644179512837,0.7635406255722046,laplacian,mri_pet,glioma_mri_pet_040.png
3.024330992391321,2.6878240078591826,0.18192459642887115,0.08042200654745102,0.8961775200839173,0.7630448530806745,0.4354097843170166,averaging,mri_pet,glioma_mri_pet_041.png
3.042815200034383,2.510272743307006,0.1814105361700058,0.07980905473232269,0.8956345854474567,0.7631212715678869,0.43271422386169434,densefuse,mri_pet,glioma_mri_pet_041.png
3.1697497105165717,2.4463959750848403,0.2298969179391861,0.12366453558206558,0.9246936860491521,0.7593566455001957,0.6185340881347656,densefuse_norm,mri_pet,glioma_mri_pet_041.png
3.018953606420596,1.9257439841383572,0.2002469003200531,0.14187395572662354,0.922610396956271,0.7220348502043328,0.5878915786743164,dwt,mri_pet,glioma_mri_pet_041.png
3.012710597250622,2.3382040935371253,0.2667297422885895,0.15697182714939117,0.9580335003238218,0.714764002714633,0.7680702209472656,laplacian,mri_pet,glioma_mri_pet_041.png
3.014821632728748,2.67948154973282,0.1783868372440338,0.0801943689584732,0.8961917364766616,0.7648778601712952,0.43872693181037903,averaging,mri_pet,glioma_mri_pet_042.png
3.03302708514452,2.514985415089537,0.17786887288093567,0.07962748408317566,0.895824390316451,0.7647079804416838,0.4361265301704407,densefuse,mri_pet,glioma_mri_pet_042.png
3.1595386705961483,2.4724693000581808,0.2243785560131073,0.1235504001379013,0.9215586099167731,0.7647790701531243,0.6199855208396912,densefuse_norm,mri_pet,glioma_mri_pet_042.png
